Customer ID,Purchase Date,Product Category,Product Price,Quantity,Total Purchase Amount,Payment Method,Customer Age,Returns,Customer Name,Age,Gender,Churn
39699,2020-01-02 08:24:07,Books,261,2,4795,Cash,58,1,Andrew Olson,58,Male,1
26573,2020-01-02 08:32:44,Books,373,2,820,Credit Card,34,1,Mark Ruiz,34,Female,0
20504,2020-01-02 08:45:17,Books,187,4,594,Cash,64,0,Tracy Williamson,64,Female,0
15672,2020-01-02 08:52:59,Books,207,1,4193,Credit Card,23,0,Keith Harris,23,Male,0
33829,2020-01-02 08:54:36,Clothing,35,2,2715,Cash,66,0,Ashley Macias,66,Male,0
3818,2020-01-02 08:56:24,Books,261,2,3814,Credit Card,27,0,Mary Wise DDS,27,Female,0
29990,2020-01-02 09:09:36,Clothing,499,1,4039,PayPal,36,0,Kristin Lewis,36,Male,0
7125,2020-01-02 09:15:59,Home,432,3,2506,Credit Card,40,0,Andrew Berger,40,Female,0
25197,2020-01-02 09:20:50,Clothing,15,1,3945,PayPal,20,1,Robert Moyer,20,Male,0
42900,2020-01-02 09:25:03,Home,266,5,1790,Cash,34,1,Robert Johnson,34,Male,0
128,2020-01-02 09:38:40,Books,419,5,2499,Credit Card,35,1,Michael Morales,35,Male,0
38248,2020-01-02 09:43:34,Books,375,4,2337,Credit Card,40,,Courtney Miller,40,Female,0
8495,2020-01-02 09:49:40,Clothing,389,4,2738,Credit Card,55,0,Amanda Murray,55,Male,0
4687,2020-01-02 09:52:49,Home,406,4,2889,Crypto,24,0,Anthony Estrada,24,Male,0
13536,2020-01-02 09:55:41,Home,483,1,436,Credit Card,19,0,Heather Sanchez,19,Female,0
2621,2020-01-02 09:56:47,Clothing,247,4,4663,Cash,55,0,Todd Hernandez,55,Female,0
22491,2020-01-02 10:01:21,Home,293,4,2157,Credit Card,36,1,Jessica Williams,36,Female,0
22833,2020-01-02 10:10:59,Electronics,122,3,2897,Credit Card,55,,Robert Benton,55,Male,0
35811,2020-01-02 10:24:42,Clothing,159,5,3379,Cash,68,,Tracy Smith,68,Female,0
31980,2020-01-02 10:24:52,Electronics,191,3,799,Credit Card,49,1,Anne English,49,Male,0
2529,2020-01-02 10:30:08,Clothing,182,4,3779,Credit Card,63,0,Cory Lewis,63,Male,0
38823,2020-01-02 10:39:25,Clothing,71,5,4331,Credit Card,37,1,Adam Ross,37,Male,1
21283,2020-01-02 11:05:14,Home,222,2,2003,PayPal,52,1,Gerald Hines,52,Male,0
31014,2020-01-02 11:21:18,Clothing,460,4,1373,PayPal,36,,Wesley Herrera,36,Female,1
13353,2020-01-02 11:29:53,Clothing,54,2,5203,Crypto,52,0,Alyssa Hurst,52,Female,0
22396,2020-01-02 11:42:46,Clothing,57,1,1432,Credit Card,49,,John Brown PhD,49,Male,0
3289,2020-01-02 12:00:02,Home,465,3,4101,PayPal,43,1,Jeffrey Baker,43,Female,0
44622,2020-01-02 12:14:00,Books,242,2,1765,Credit Card,44,1,Elizabeth Davis,44,Female,0
46011,2020-01-02 12:18:17,Electronics,490,3,4095,Crypto,52,0,Erik Lee,52,Male,0
8245,2020-01-02 12:20:46,Books,47,1,1711,Crypto,57,0,Katrina Richardson,57,Male,0
21483,2020-01-02 12:26:07,Books,373,4,484,Credit Card,41,1,John Carey,41,Male,0
2467,2020-01-02 12:39:17,Electronics,178,1,1050,Credit Card,22,1,Joann Spence,22,Male,0
1581,2020-01-02 12:59:38,Books,102,2,3490,Credit Card,41,0,Elizabeth Garcia,41,Male,0
43641,2020-01-02 13:14:14,Books,359,4,4555,PayPal,28,1,Todd Wilkerson,28,Male,0
22137,2020-01-02 13:19:05,Books,177,3,2970,Crypto,53,,Tammie Thornton MD,53,Female,0
23851,2020-01-02 13:21:28,Books,89,5,4888,Credit Card,43,,Brittney Johnson,43,Male,0
21099,2020-01-02 13:30:07,Clothing,320,4,587,Cash,52,1,Kevin Lee,52,Male,0
36092,2020-01-02 13:44:25,Books,284,2,4518,Cash,30,0,Luis Soto,30,Female,0
6885,2020-01-02 13:48:21,Home,162,5,796,Cash,39,1,Dana Smith,39,Male,0
11757,2020-01-02 13:56:39,Books,109,4,1556,PayPal,42,0,Daniel Thomas,42,Female,1
40075,2020-01-02 14:01:44,Books,192,1,2482,Credit Card,42,1,Darren Rodriguez,42,Female,0
30472,2020-01-02 14:06:36,Home,469,2,460,Cash,43,0,Robert Vazquez,43,Male,1
13554,2020-01-02 14:18:14,Clothing,399,1,2245,Cash,57,1,Vanessa Hernandez,57,Male,0
31621,2020-01-02 14:32:20,Electronics,297,4,1834,Crypto,44,0,Daniel Thomas,44,Male,1
48288,2020-01-02 14:33:09,Clothing,238,5,2020,Credit Card,52,0,Stephen Sullivan,52,Male,1
45293,2020-01-02 14:44:09,Home,331,4,819,PayPal,39,1,Ashley Sims,39,Male,1
17928,2020-01-02 14:52:36,Electronics,296,3,3726,Credit Card,67,0,Misty Wilson,67,Female,0
4441,2020-01-02 14:54:29,Clothing,108,2,444,Cash,31,0,Margaret Johnson,31,Male,0
19866,2020-01-02 14:55:14,Clothing,285,1,2076,Credit Card,66,0,Thomas Brown,66,Male,0
37865,2020-01-02 14:59:28,Electronics,220,4,2530,Credit Card,64,0,Megan Clark,64,Female,0
40465,2020-01-02 15:02:43,Books,494,2,568,PayPal,48,1,Rebecca Solomon,48,Female,0
47010,2020-01-02 15:28:38,Clothing,250,4,3073,Crypto,33,0,Shawn Golden,33,Female,0
32124,2020-01-02 15:29:46,Books,31,3,4904,Cash,58,0,Ariel Short,58,Male,0
39798,2020-01-02 15:39:06,Home,32,4,3016,Credit Card,66,1,Lisa Wilcox,66,Male,0
21041,2020-01-02 15:44:55,Home,311,4,4144,Cash,25,,Ronnie Hanson,25,Female,1
28419,2020-01-02 16:07:01,Electronics,420,4,1661,Cash,63,1,Alyssa Curtis,63,Female,0
21879,2020-01-02 16:12:52,Books,325,3,2431,Credit Card,70,,Sara Williams,70,Male,0
34772,2020-01-02 16:27:32,Clothing,63,3,3910,Credit Card,51,,Kimberly Burgess,51,Male,0
686,2020-01-02 16:34:24,Books,93,2,2951,Cash,34,,Kelly Rich,34,Female,1
37597,2020-01-02 16:41:42,Books,171,5,3557,PayPal,33,0,Renee Fitzgerald,33,Male,0
21743,2020-01-02 16:45:43,Books,161,5,3591,Crypto,67,0,Thomas Gonzales,67,Female,0
48665,2020-01-02 16:55:46,Clothing,498,3,3474,Credit Card,58,0,Michael Perez,58,Female,0
35691,2020-01-02 16:56:43,Books,203,3,450,Cash,39,1,Taylor Simmons,39,Male,0
45120,2020-01-02 17:08:45,Clothing,92,4,526,Credit Card,28,1,Sara Cunningham,28,Male,0
3655,2020-01-02 17:13:08,Clothing,109,4,2059,Credit Card,69,1,Clayton Johnson,69,Male,1
43534,2020-01-02 17:16:26,Electronics,348,5,2549,Credit Card,34,1,Seth Hammond,34,Male,1
39040,2020-01-02 17:25:38,Books,122,5,2064,PayPal,43,,Kathryn Stewart,43,Female,0
46229,2020-01-02 17:26:51,Clothing,19,3,4997,PayPal,39,0,Jacqueline Macias,39,Female,0
12197,2020-01-02 17:47:34,Books,455,5,2906,Credit Card,23,,Phillip Black,23,Female,0
34612,2020-01-02 17:59:05,Clothing,448,2,937,Cash,48,1,John Kirk,48,Female,1
44854,2020-01-02 18:02:48,Electronics,497,1,4597,PayPal,52,1,Carolyn Johnson,52,Male,0
4987,2020-01-02 18:06:45,Home,255,5,1388,Credit Card,34,0,Jessica Schneider,34,Male,0
7513,2020-01-02 18:11:29,Electronics,278,4,4276,Credit Card,49,0,Victor Russell,49,Female,0
20356,2020-01-02 18:15:12,Clothing,302,5,4643,PayPal,48,1,Brandon Moran,48,Male,0
21724,2020-01-02 18:15:50,Books,448,5,2626,Cash,65,0,Alicia Roberts,65,Male,0
10243,2020-01-02 18:18:16,Home,131,1,5069,Crypto,61,1,Deborah Montes,61,Male,0
44251,2020-01-02 18:20:56,Electronics,198,2,2881,Credit Card,21,0,Rhonda Flowers,21,Female,1
10510,2020-01-02 18:25:52,Home,400,5,4431,PayPal,22,,Karen Jacobs,22,Female,0
2258,2020-01-02 18:27:25,Electronics,251,5,410,Credit Card,46,,Jessica Evans,46,Female,1
31761,2020-01-02 18:28:22,Electronics,162,1,4523,PayPal,47,1,Brittney Pollard,47,Male,0
32389,2020-01-02 18:28:41,Clothing,70,4,3263,Credit Card,65,1,Logan Mooney,65,Male,0
46359,2020-01-02 18:33:06,Electronics,61,2,3486,Cash,49,1,Stacey Ortega,49,Female,1
17891,2020-01-02 18:36:35,Books,274,1,3705,PayPal,49,,Julia Anderson,49,Female,0
42497,2020-01-02 18:37:18,Clothing,277,2,1431,Crypto,36,1,Heather Flores DVM,36,Male,0
44477,2020-01-02 18:59:13,Home,391,2,1400,Credit Card,57,1,Katherine Thompson,57,Male,0
601,2020-01-02 18:59:38,Electronics,204,2,1156,PayPal,51,1,Mr. Randall Simmons MD,51,Female,0
20417,2020-01-02 19:07:52,Home,314,1,2434,Credit Card,32,0,Matthew Farrell,32,Female,1
22272,2020-01-02 19:22:03,Clothing,490,2,626,Crypto,68,,James Thomas,68,Male,0
48255,2020-01-02 19:51:43,Books,20,4,4366,Credit Card,61,0,Kim Munoz,61,Female,0
1930,2020-01-02 20:02:23,Clothing,43,3,1792,PayPal,20,0,Andrea Crawford,20,Female,0
1963,2020-01-02 20:42:42,Electronics,425,1,891,Credit Card,64,0,Rachel Reid,64,Male,0
48001,2020-01-02 20:47:11,Electronics,353,1,3952,Credit Card,38,1,Anna Collier,38,Female,0
9359,2020-01-02 21:10:53,Electronics,443,3,4865,Credit Card,23,0,Robert Russo,23,Male,1
9287,2020-01-02 21:16:44,Clothing,68,4,2083,PayPal,22,,Elizabeth Sullivan,22,Male,0
29438,2020-01-02 21:21:38,Home,347,3,404,PayPal,50,1,Cheryl Bailey MD,50,Male,0
10123,2020-01-02 21:22:14,Books,416,3,244,Crypto,45,0,Sarah Ayala,45,Female,0
48434,2020-01-02 21:29:23,Home,12,1,1446,PayPal,44,,Jill Lopez,44,Male,0
217,2020-01-02 21:58:50,Home,106,4,4569,Credit Card,28,1,Donna Meyer,28,Female,0
33858,2020-01-02 22:02:43,Electronics,108,4,4623,Credit Card,70,1,James Delgado,70,Female,0
1166,2020-01-02 22:03:14,Home,11,4,2362,PayPal,26,0,Gabriela Kirby,26,Female,0
26192,2020-01-02 22:17:04,Books,154,3,1725,Cash,54,0,Matthew Jones,54,Male,0
33351,2020-01-02 22:26:25,Books,241,2,3000,Cash,29,0,Mario Bailey,29,Female,0
19710,2020-01-02 22:47:36,Books,246,5,2278,Crypto,31,0,Jamie Chan,31,Female,0
3222,2020-01-02 23:22:55,Books,433,5,2819,PayPal,52,,Jeremiah Franklin,52,Male,0
742,2020-01-02 23:24:26,Clothing,377,5,2392,Cash,27,1,Paul Clay,27,Female,0
40060,2020-01-02 23:28:57,Electronics,390,5,2045,Credit Card,52,1,Sean Wilson,52,Male,1
18893,2020-01-02 23:32:50,Books,109,3,4817,PayPal,32,,Courtney Hines,32,Male,0
34415,2020-01-02 23:34:39,Home,172,2,3939,PayPal,19,,Dominic Washington,19,Male,1
36034,2020-01-02 23:35:05,Clothing,237,4,1936,Credit Card,29,1,Jamie Duffy,29,Female,0
48322,2020-01-02 23:42:04,Home,412,2,439,Credit Card,54,,Kenneth Adams,54,Male,1
45475,2020-01-02 23:43:05,Electronics,436,3,2828,Crypto,63,1,Jeff Kelley,63,Male,0
34516,2020-01-02 23:50:23,Electronics,90,3,1241,Cash,58,0,Cheryl Meyer,58,Female,1
473,2020-01-02 23:54:11,Books,270,2,839,Crypto,49,1,Rebecca Zavala,49,Male,0
13367,2020-01-02 23:55:37,Books,408,4,4823,Credit Card,69,,Emily Sanders,69,Female,0
1696,2020-01-03 00:08:29,Electronics,156,2,2123,Credit Card,37,,Mrs. Erin Hoffman,37,Male,1
13879,2020-01-03 00:17:50,Clothing,125,3,3490,Cash,26,1,Margaret Perkins,26,Female,0
4833,2020-01-03 00:18:19,Electronics,434,5,918,Credit Card,46,1,Phillip Taylor,46,Male,0
43680,2020-01-03 00:22:10,Books,13,2,1672,Cash,57,,David Black,57,Male,0
39958,2020-01-03 00:29:00,Books,429,4,1061,Cash,27,1,Tim Stark,27,Male,1
37126,2020-01-03 00:52:42,Home,73,1,3572,PayPal,54,1,Matthew Mclean,54,Male,0
37460,2020-01-03 01:01:29,Clothing,411,1,1037,Credit Card,30,0,April Mcgee,30,Female,0
48393,2020-01-03 01:02:01,Clothing,366,5,3148,PayPal,46,1,Paula Brown,46,Female,1
24367,2020-01-03 01:03:47,Clothing,252,5,2924,Credit Card,41,0,Tonya Randolph,41,Male,0
48459,2020-01-03 01:07:17,Home,120,3,2805,PayPal,25,0,Jacqueline Sullivan,25,Male,1
38457,2020-01-03 01:08:17,Clothing,228,1,3550,Cash,58,1,Heather Brown,58,Female,1
42251,2020-01-03 01:24:02,Clothing,121,3,4738,Credit Card,69,1,Derek Carpenter,69,Male,0
17710,2020-01-03 01:24:13,Books,389,4,1525,Credit Card,22,0,Clifford Cochran,22,Female,0
10940,2020-01-03 01:28:11,Electronics,350,5,2252,Cash,64,1,Michael Blackburn,64,Female,0
24299,2020-01-03 01:45:10,Books,173,2,2768,Credit Card,67,0,Timothy Johnson,67,Female,1
17479,2020-01-03 01:47:10,Electronics,149,3,4984,Credit Card,61,0,Justin Dalton,61,Male,1
12709,2020-01-03 02:00:33,Home,358,3,4432,PayPal,69,,Kelly Alvarado,69,Female,0
16763,2020-01-03 02:02:59,Clothing,131,3,560,Credit Card,30,0,Brandon White,30,Male,0
30509,2020-01-03 02:05:20,Books,39,4,2782,Cash,55,1,Patricia Barnes,55,Male,0
11668,2020-01-03 02:10:16,Electronics,171,4,390,Credit Card,60,0,Michelle Blake,60,Male,0
28683,2020-01-03 02:12:53,Clothing,350,5,3069,Cash,20,,Joseph Lawrence,20,Male,1
21945,2020-01-03 02:35:55,Electronics,239,2,5007,Cash,70,0,Zachary Smith,70,Female,0
43070,2020-01-03 02:36:18,Books,338,2,4613,PayPal,37,,Melissa Duarte,37,Male,0
17930,2020-01-03 02:37:22,Books,246,5,4095,Credit Card,23,,David Smith,23,Male,0
9721,2020-01-03 02:41:56,Home,97,4,548,Crypto,47,0,Shelby Hill,47,Female,0
10822,2020-01-03 02:54:27,Home,34,4,4216,Crypto,49,0,Michael Farrell,49,Male,1
15886,2020-01-03 02:58:09,Home,297,4,2190,Credit Card,52,1,Jennifer Singh,52,Female,0
29132,2020-01-03 02:58:34,Books,348,1,1362,Cash,70,0,Robert Davidson,70,Female,0
24014,2020-01-03 03:03:27,Home,36,5,1880,Credit Card,31,1,Kristen Ellis,31,Male,1
33473,2020-01-03 03:04:46,Electronics,62,2,4289,PayPal,63,,Samuel Callahan,63,Male,0
6459,2020-01-03 03:08:37,Electronics,441,2,1996,Credit Card,68,1,Nina Harrington,68,Female,0
29920,2020-01-03 03:11:59,Clothing,425,1,3434,PayPal,20,0,Kimberly Reyes,20,Male,0
32067,2020-01-03 03:23:55,Books,357,2,395,Cash,22,1,Carol Rojas,22,Male,0
6424,2020-01-03 03:38:07,Clothing,83,5,4475,PayPal,65,0,Carol Martin,65,Male,0
1837,2020-01-03 03:40:53,Books,281,1,4096,PayPal,38,,Paula Romero,38,Male,0
31407,2020-01-03 03:44:42,Clothing,427,1,4059,Credit Card,59,0,William Guzman,59,Male,0
41975,2020-01-03 03:53:31,Books,492,5,1985,Crypto,70,0,Annette Meyers,70,Male,0
31074,2020-01-03 03:58:17,Home,237,4,2427,PayPal,68,1,Abigail Morris,68,Female,0
29976,2020-01-03 04:03:02,Books,432,4,4467,PayPal,18,0,David Bradley,18,Female,1
43307,2020-01-03 04:06:52,Clothing,155,1,327,PayPal,60,1,Ashley Randall,60,Male,0
32920,2020-01-03 04:07:34,Home,267,1,595,Credit Card,28,1,Michael Garza,28,Female,0
42870,2020-01-03 04:16:37,Books,254,1,1815,PayPal,45,0,Mandy Gilbert,45,Female,0
14535,2020-01-03 04:24:37,Books,198,4,1375,Credit Card,33,,Karen Arnold,33,Female,0
49026,2020-01-03 04:27:01,Books,368,2,4265,Crypto,37,1,Zachary Perry,37,Male,1
1698,2020-01-03 04:36:28,Books,276,1,2952,Credit Card,42,1,Alexis Ruiz,42,Male,0
28829,2020-01-03 04:56:15,Clothing,171,5,4725,PayPal,36,0,Jason Torres,36,Male,0
46340,2020-01-03 05:01:56,Books,368,4,1710,Cash,44,1,Michelle Bishop,44,Male,0
1581,2020-01-03 05:20:08,Electronics,240,4,4058,Credit Card,41,1,Elizabeth Garcia,41,Male,0
37197,2020-01-03 05:21:55,Home,140,3,4873,PayPal,26,,Dakota Rodgers,26,Male,0
15941,2020-01-03 05:42:16,Books,343,2,1068,PayPal,30,1,Martin Davis,30,Female,0
42250,2020-01-03 05:42:19,Home,160,1,2882,PayPal,37,1,Michelle Keller,37,Female,1
19946,2020-01-03 05:42:36,Electronics,118,1,3042,Cash,56,0,Brian Richards,56,Female,0
42130,2020-01-03 05:57:50,Books,267,3,4363,Credit Card,70,1,Brittany Jensen,70,Male,0
36438,2020-01-03 06:13:51,Home,232,2,5132,Credit Card,64,0,Tracey Robinson,64,Female,0
8877,2020-01-03 06:13:56,Home,327,2,3665,PayPal,56,0,Lindsey Miller,56,Male,0
12879,2020-01-03 06:16:59,Books,389,2,4339,Credit Card,49,,Kathy Kemp,49,Female,0
43112,2020-01-03 06:19:12,Books,372,5,910,Credit Card,52,1,Ryan Jordan,52,Female,0
30527,2020-01-03 06:28:03,Clothing,112,2,4694,Crypto,29,1,April Dixon,29,Male,1
5908,2020-01-03 06:49:38,Home,248,5,607,PayPal,62,0,Thomas Skinner,62,Female,0
3971,2020-01-03 07:07:52,Books,79,3,1296,Credit Card,28,1,Francisco Massey,28,Male,0
8917,2020-01-03 07:12:51,Books,233,1,4353,PayPal,40,0,Tiffany Chambers,40,Female,0
29897,2020-01-03 07:14:09,Electronics,410,2,4716,Cash,67,1,Timothy Keller,67,Male,1
16780,2020-01-03 07:16:57,Clothing,61,2,4520,Cash,55,0,Susan Scott,55,Male,0
42920,2020-01-03 07:17:59,Electronics,70,4,2681,PayPal,18,0,Michael George,18,Female,0
37019,2020-01-03 07:30:46,Clothing,206,5,4084,Credit Card,58,0,Michael Campbell,58,Male,0
9403,2020-01-03 07:36:27,Clothing,36,3,2607,Credit Card,22,0,Matthew Erickson,22,Female,0
31172,2020-01-03 07:41:46,Home,337,1,3079,Credit Card,25,1,Jane Armstrong,25,Female,0
13839,2020-01-03 08:03:36,Books,211,4,3154,PayPal,24,1,David Williams,24,Male,0
3228,2020-01-03 08:06:55,Books,64,3,2550,Credit Card,32,1,Eric Gross,32,Female,0
18731,2020-01-03 08:08:25,Clothing,397,2,3347,Credit Card,27,1,Susan Mendoza,27,Male,0
17448,2020-01-03 08:09:25,Clothing,183,2,319,Credit Card,32,0,Corey James,32,Female,0
14575,2020-01-03 08:16:51,Clothing,250,2,2028,Credit Card,60,1,Ashley Brown,60,Male,0
16779,2020-01-03 08:30:04,Home,124,5,2822,Credit Card,59,1,Sara Rodriguez,59,Female,1
36332,2020-01-03 08:34:38,Home,411,5,2552,Cash,66,1,Michael Shea,66,Female,0
40025,2020-01-03 08:51:57,Clothing,193,1,4717,Cash,52,,Jennifer Lee,52,Female,0
34310,2020-01-03 08:56:45,Clothing,188,3,4393,Credit Card,68,0,Paula Roberts,68,Female,0
20431,2020-01-03 08:58:11,Electronics,81,4,2820,Cash,53,1,Tracy Murray,53,Female,1
41987,2020-01-03 09:05:20,Clothing,338,2,788,Cash,70,,Casey Jones,70,Female,0
20899,2020-01-03 09:44:28,Clothing,289,5,4378,PayPal,46,0,Shirley Drake,46,Male,0
10376,2020-01-03 09:46:47,Electronics,295,1,3128,PayPal,65,0,Kyle Rodriguez,65,Male,0
41643,2020-01-03 09:57:41,Electronics,308,3,3498,Credit Card,53,1,Richard Martinez DDS,53,Female,0
40652,2020-01-03 10:33:07,Home,435,5,1572,Cash,41,0,Heather Jacobs,41,Male,0
17514,2020-01-03 10:43:39,Clothing,435,3,4785,PayPal,70,0,Steven Sloan,70,Male,0
30257,2020-01-03 11:03:12,Books,101,1,978,Credit Card,51,1,Rita Fuller,51,Female,0
30088,2020-01-03 11:03:49,Clothing,94,2,202,Crypto,36,1,Dominique Lam,36,Male,0
14753,2020-01-03 11:10:31,Clothing,227,4,511,Cash,44,1,Nicole Lopez,44,Female,0
13826,2020-01-03 11:16:24,Books,461,5,1879,Credit Card,57,,John Peterson,57,Female,0
40611,2020-01-03 11:23:52,Books,500,3,330,PayPal,48,0,Carly Fields,48,Male,0
36753,2020-01-03 11:27:15,Home,394,2,3741,Credit Card,48,0,Christopher Miller,48,Male,0
32056,2020-01-03 11:32:45,Books,90,4,3563,PayPal,58,,Carmen Cruz,58,Female,0
25285,2020-01-03 11:48:45,Clothing,253,1,4816,Credit Card,22,0,David Acosta,22,Male,0
34496,2020-01-03 11:59:10,Books,414,1,4088,PayPal,51,,Alexa Lopez,51,Female,0
6520,2020-01-03 11:59:20,Electronics,71,5,5161,Credit Card,41,0,Noah Cook,41,Female,0
7649,2020-01-03 12:17:08,Electronics,368,1,2149,PayPal,25,1,Tonya Johnson,25,Female,1
1131,2020-01-03 12:22:14,Books,167,1,4086,PayPal,64,0,Janet Morse,64,Female,0
28854,2020-01-03 12:25:54,Electronics,70,1,492,Credit Card,50,0,Mark Reed,50,Female,1
3286,2020-01-03 12:32:46,Clothing,492,3,3254,PayPal,40,1,Trevor Silva,40,Male,0
42419,2020-01-03 12:45:27,Clothing,391,4,3644,Credit Card,26,,Melissa Anderson,26,Male,0
22667,2020-01-03 12:47:54,Clothing,220,3,1284,Credit Card,41,1,Brenda Merritt,41,Male,1
5937,2020-01-03 13:00:49,Home,498,1,1504,PayPal,22,1,Stacie Cruz,22,Male,0
35990,2020-01-03 13:07:01,Clothing,395,3,2281,PayPal,28,1,Catherine Miller,28,Male,0
289,2020-01-03 13:07:51,Clothing,423,4,187,Cash,31,0,Michael Baker,31,Female,0
35498,2020-01-03 13:14:44,Books,420,5,2069,PayPal,21,0,Christopher Cooper,21,Male,0
26167,2020-01-03 13:39:21,Books,135,5,3107,Credit Card,19,0,Lee Williams,19,Female,1
48633,2020-01-03 13:41:21,Books,112,4,1366,PayPal,39,0,Brandon Cunningham,39,Male,1
11751,2020-01-03 13:43:22,Clothing,60,3,2087,Crypto,63,,Jason Wolfe,63,Male,0
44829,2020-01-03 13:57:57,Books,424,3,3490,Cash,35,,Jennifer Jenkins,35,Female,0
41108,2020-01-03 14:02:34,Home,157,3,3812,PayPal,48,1,Jeffrey Murray,48,Female,0
3580,2020-01-03 14:03:34,Books,181,3,4972,Credit Card,32,,Stephanie Graves,32,Female,0
16498,2020-01-03 14:05:39,Clothing,210,5,933,Credit Card,63,0,David Smith,63,Female,1
45568,2020-01-03 14:08:28,Electronics,224,2,2933,Credit Card,64,0,Elizabeth Avila,64,Male,0
7419,2020-01-03 14:35:04,Clothing,174,3,1057,Cash,64,1,Rachel Jackson,64,Male,0
15167,2020-01-03 14:38:41,Books,261,2,1033,Credit Card,24,,Robert Jones,24,Female,0
2608,2020-01-03 14:45:01,Clothing,471,1,4725,PayPal,53,0,Andrew Howard Jr.,53,Female,0
15056,2020-01-03 14:55:31,Books,57,1,1685,Credit Card,60,0,Nicholas Thompson,60,Male,0
2242,2020-01-03 14:57:21,Electronics,427,3,3443,PayPal,70,1,Michelle Ballard,70,Female,0
35254,2020-01-03 15:07:56,Books,488,5,1181,Cash,37,,Gregory Figueroa,37,Male,0
11282,2020-01-03 15:12:15,Electronics,368,3,923,PayPal,41,0,Mrs. Amy Crawford,41,Male,0
6543,2020-01-03 15:19:05,Electronics,463,3,1659,Credit Card,49,0,Douglas Scott,49,Female,1
43102,2020-01-03 15:27:34,Electronics,375,2,1644,Cash,33,1,Kathy Gonzalez,33,Female,0
7588,2020-01-03 15:34:45,Home,461,5,4873,PayPal,43,1,John Moore,43,Male,1
11975,2020-01-03 15:40:01,Clothing,266,5,2371,Cash,35,1,Anthony Mcclain DDS,35,Male,0
22234,2020-01-03 15:40:27,Home,154,1,5336,Credit Card,69,1,Samantha Daniel,69,Female,0
19714,2020-01-03 15:51:16,Books,447,5,727,PayPal,46,0,Stephen Hunter,46,Female,1
34903,2020-01-03 15:56:44,Electronics,274,1,3468,Crypto,64,1,Andrew Smith,64,Female,1
43729,2020-01-03 16:02:49,Electronics,67,3,1404,Cash,55,,Michelle Henderson,55,Female,0
22295,2020-01-03 16:04:44,Books,425,4,716,Cash,59,1,Julie Barrett,59,Male,0
15222,2020-01-03 16:04:49,Home,159,5,265,Credit Card,45,,Joseph Lara,45,Male,0
2425,2020-01-03 16:14:46,Electronics,473,4,2616,PayPal,40,1,Jonathan Kline,40,Male,0
32076,2020-01-03 16:31:14,Home,326,5,606,PayPal,20,0,Ashley Yu,20,Male,0
37272,2020-01-03 16:38:04,Home,306,5,3405,Credit Card,46,0,Matthew Patterson,46,Male,1
24792,2020-01-03 16:45:17,Electronics,134,5,4971,Credit Card,33,1,Misty Larson,33,Female,0
36850,2020-01-03 16:49:40,Clothing,211,3,4125,Credit Card,52,1,Scott Fleming,52,Male,0
45146,2020-01-03 16:54:36,Clothing,386,5,4934,PayPal,22,0,William Brown,22,Male,0
37364,2020-01-03 17:05:06,Home,194,5,1154,PayPal,56,0,Emily Mitchell,56,Male,0
39401,2020-01-03 17:15:12,Books,439,4,1226,Cash,57,1,Curtis Lyons,57,Male,0
30205,2020-01-03 17:16:18,Electronics,26,5,2241,Cash,56,0,Lisa Parsons,56,Male,1
29137,2020-01-03 17:19:25,Clothing,109,4,1709,Credit Card,67,0,Brittany Henderson,67,Female,0
8213,2020-01-03 17:19:27,Clothing,344,3,5138,PayPal,32,1,Brian Shelton,32,Male,0
8258,2020-01-03 17:21:13,Books,52,2,3990,Credit Card,52,0,Jennifer Johnson,52,Male,1
30596,2020-01-03 17:34:57,Clothing,31,3,2071,PayPal,68,1,Matthew Wilson,68,Female,1
1135,2020-01-03 17:45:20,Books,361,3,2650,Crypto,20,0,Pamela Frazier,20,Male,1
31489,2020-01-03 18:10:40,Home,397,5,5088,PayPal,19,1,Sharon Morris,19,Female,0
37810,2020-01-03 18:10:53,Books,48,3,1915,PayPal,19,0,Sharon Keller,19,Female,0
28556,2020-01-03 18:18:16,Books,242,2,5021,Cash,39,0,Brett Smith,39,Male,0
37708,2020-01-03 18:22:54,Clothing,472,2,2465,Cash,24,0,Thomas Zavala,24,Male,0
7438,2020-01-03 18:27:40,Clothing,390,3,1865,Credit Card,53,1,James White,53,Female,0
48585,2020-01-03 18:44:51,Electronics,13,4,1611,Credit Card,61,1,Christina Griffin,61,Male,0
5350,2020-01-03 18:59:25,Books,51,3,2358,Credit Card,30,0,Zachary Dunlap,30,Male,0
14029,2020-01-03 19:01:50,Clothing,220,4,3919,PayPal,44,1,Emma Smith,44,Male,1
17950,2020-01-03 19:18:47,Electronics,410,4,5013,Crypto,55,0,Sara Ritter MD,55,Female,0
21312,2020-01-03 19:23:22,Books,400,1,1431,Credit Card,62,,Vanessa Bond,62,Male,0
47034,2020-01-03 19:26:02,Books,206,3,143,Crypto,24,1,Douglas Norris,24,Male,0
11139,2020-01-03 19:47:50,Books,84,4,4718,Credit Card,50,1,Jason Bender,50,Male,1
41335,2020-01-03 19:49:33,Clothing,397,3,2134,Credit Card,18,0,Dawn Jacobs,18,Male,0
7645,2020-01-03 20:09:16,Home,144,2,4251,PayPal,58,,Jennifer Ross,58,Male,0
45115,2020-01-03 20:18:58,Clothing,18,3,4468,Cash,65,,Joseph Harrington,65,Female,0
